,Sample_Name,Phase_1_DO,Phase_1_temp,Phase_2.1_DO,Phase_2.1_temp,Phase_1_treat,Phase_2_treat,Phase_1_rep_R,Phase_2_rep_R,Actual_shell_pre_mg,Actual_tissue_pre_mg,Actual_shell_post_mg,Actual_tissue_post_mg,Actual_shell_growth_mg,Actual_tissue_growth_mg,Exclude_all,Exclude_pre_analysis,Notes_pre,Notes_post,Area_pre_mm2,Feret_pre_mm,AreaNotes_Pre,Area_post_mm2,Feret_post_mm,AreaNotes_Post,Area_growth_mm2,Feret_growth_mm,Order_year2,Date_MMDDYYYY_year2,Year,Phase_1_rep,Phase_2_rep,Tag_color,Tag_num,Submerged_weight_year2,Dry_weight_year2,double_single_dead_year2,Notes_year2,Actual_shell_year2_mg,Actual_tissue_year2_mg,Actual_shell_growth_year2_mg,Actual_tissue_growth_year2_mg,Ratio_TS_year2,Exclude_year2
282,2024_Hyp01_Cont05_B50,Hyp,Ambient,Norm,Ambient,Hyp,Cont,Hyp01,Cont05,167.25384,113.54616,338.8944,257.8056,171.64056,144.25944,NA,NA,NA,NA,140.5,14.9,NA,254.9,21.5,NA,114.4,6.6,390,08252025,2025,01,05,B,50,1088.5,2753.6,NA,NA,1721.2026,1032.3974,1382.3082,774.5918,0.560361141,NA
283,2024_Hyp01_Hyp02_B14,Hyp,Ambient,Hyp,Ambient,Hyp,Hyp,Hyp01,Hyp02,449.09904,417.10096,835.13196,557.76804,386.03292,140.66708,NA,NA,NA,NA,337.9,24.4,NA,328.5,25.6,NA,-9.4,1.2,164,08272025,2025,01,02,B,14,757.5,2125.9,NA,NA,1197.0972,928.8028,361.96524,371.03476,1.025056329,NA
284,2024_Hyp01_Hyp03_B25,Hyp,Ambient,Hyp,Ambient,Hyp,Hyp,Hyp01,Hyp03,267.79974,148.50026,417.2727,224.4273,149.47296,75.92704,NA,NA,NA,NA,202.5,17.6,NA,229,19.8,NA,26.5,2.2,260,08262025,2025,01,03,B,25,581,1435.3,NA,NA,917.6271,517.6729,500.3544,293.2456,0.586075789,NA
285,2024_Hyp01_Hyp03_B26,Hyp,Ambient,Hyp,Ambient,Hyp,Hyp,Hyp01,Hyp03,134.79414,107.50586,359.4786,228.4214,224.68446,120.91554,NA,NA,NA,NA,143.3,15.9,NA,212.5,18.3,NA,69.2,2.4,262,08262025,2025,01,03,B,26,819.1,1859.2,NA,NA,1294.63464,564.56536,935.15604,336.14396,0.359452269,NA
286,2024_Hyp01_Hyp05_B49,Hyp,Ambient,Hyp,Ambient,Hyp,Hyp,Hyp01,Hyp05,341.58618,227.21382,498.50112,347.39888,156.91494,120.18506,NA,NA,NA,NA,211.9,20.3,"6/26/25 SKM Manually calculated pre phase 2 data from remeasuring scales and converting from pixels, had to export as jpg, hoping this did not affect scale at all",269.6,21.2,NA,57.7,0.9,439,08252025,2025,01,05,B,49,1784.9,4188.8,NA,NA,2823.88236,1364.91764,2325.38124,1017.51876,0.437570727,NA
287,2024_Hyp01_Hyp06_B61,Hyp,Ambient,Hyp,Ambient,Hyp,Hyp,Hyp01,Hyp06,239.9319,142.2681,341.58618,209.11382,101.65428,66.84572,NA,NA,NA,NA,198.4,17.5,NA,238.7,19.2,NA,40.3,1.7,544,08252025,2025,01,06,B,61,NA,NA,Dead,Dead,NA,NA,#VALUE!,#VALUE!,#VALUE!,Y
288,2024_Hyp01_Hyp06_B62,Hyp,Ambient,Hyp,Ambient,Hyp,Hyp,Hyp01,Hyp06,527.95236,249.04764,706.71822,326.98178,178.76586,77.93414,NA,NA,NA,NA,254.1,20.2,NA,241.5,21.4,NA,-12.6,1.2,535,08252025,2025,01,06,B,62,981.1,2299.4,NA,Shell broke,1551.14544,748.25456,844.42722,421.27278,0.498885836,NA
289,2024_Hyp01_Warm02_B14,Hyp,Ambient,Norm,Warm,Hyp,Warm,Hyp01,Warm02,210.00564,193.09436,472.6917,329.9083,262.68606,136.81394,NA,NA,NA,NA,181.2,17,NA,277.2,22.4,NA,96,5.4,142,08272025,2025,01,02,B,14,352.9,933.4,NA,Tag came off,556.45356,376.94644,83.76186,47.03814,0.561569908,NA
290,2024_Hyp01_Warm06_B62,Hyp,Ambient,Norm,Warm,Hyp,Warm,Hyp01,Warm06,923.169,534.631,1651.533,1060.867,728.364,526.236,NA,NA,NA,NA,513.6,31.2,NA,631.6,33,NA,118,1.8,504,08252025,2025,01,06,B,62,2536.2,7014,NA,NA,4013.49078,3000.50922,2361.95778,1939.64222,0.821201055,NA
291,2024_Hyp02_Both01_B4,Hyp,Ambient,Hyp,Warm,Hyp,Both,Hyp02,Both01,265.42464,163.67536,426.7731,265.0269,161.34846,101.35154,NA,NA,NA,NA,166.3,16.3,NA,237.3,19.9,NA,71,3.6,75,08272025,2025,02,01,B,4,591.6,1435.1,NA,NA,934.41114,500.68886,507.63804,235.66196,0.464232271,NA
292,2024_Hyp02_Both02_B15,Hyp,Ambient,Hyp,Warm,Hyp,Both,Hyp02,Both02,1001.70564,958.59436,1599.43914,1558.66086,597.7335,600.0665,NA,NA,NA,NA,743.4,36.3,NA,551.5,31.2,NA,-191.9,-5.1,170,08272025,2025,02,02,B,15,1472.6,4366.6,NA,NA,2329.38654,2037.21346,729.9474,478.5526,0.655598746,NA
293,2024_Hyp02_Both02_B16,Hyp,Ambient,Hyp,Warm,Hyp,Both,Hyp02,Both02,893.24274,720.45726,1356.86226,927.83774,463.61952,207.38048,NA,NA,NA,NA,553.1,32.1,NA,637.4,36,NA,84.3,3.9,190,08272025,2025,02,02,B,16,2032,5142.8,NA,Dropped in meso,3215.1405,1927.6595,1858.27824,999.82176,0.538036629,NA
294,2024_Hyp02_Both03_B27,Hyp,Ambient,Hyp,Warm,Hyp,Both,Hyp02,Both03,219.3477,149.6523,547.58652,288.31348,328.23882,138.66118,NA,NA,NA,NA,175.1,16.2,NA,307,23.4,NA,131.9,7.2,283,08262025,2025,02,03,B,27,773.1,1846.8,NA,NA,1221.79824,625.00176,674.21172,336.68828,0.49938064,NA
295,2024_Hyp02_Both03_B28,Hyp,Ambient,Hyp,Warm,Hyp,Both,Hyp02,Both03,175.32918,124.07082,299.3094,198.9906,123.98022,74.91978,NA,NA,NA,NA,127.5,14.6,NA,178.4,16.9,NA,50.9,2.3,273,08262025,2025,02,03,B,28,601.3,1422.8,NA,NA,949.77012,473.02988,650.46072,274.03928,0.421300275,NA
296,2024_Hyp02_Both04_B39,Hyp,Ambient,Hyp,Warm,Hyp,Both,Hyp02,Both04,381.32952,269.37048,713.52684,399.27316,332.19732,129.90268,NA,NA,NA,NA,273.7,21,NA,321.5,23.7,NA,47.8,2.7,363,08262025,2025,02,04,B,39,1658.6,4173.8,NA,NA,2623.89894,1549.90106,1910.3721,1150.6279,0.602305645,NA
297,2024_Hyp02_Both04_B40,Hyp,Ambient,Hyp,Warm,Hyp,Both,Hyp02,Both04,441.0237,214.8763,733.63602,308.76398,292.61232,93.88768,NA,NA,NA,NA,224.5,19.9,NA,296.2,22.9,NA,71.7,3,378,08262025,2025,02,04,B,40,1037,2328.3,NA,NA,1639.6575,688.6425,906.02148,379.87852,0.419282024,NA
298,2024_Hyp02_Both06_B63,Hyp,Ambient,Hyp,Warm,Hyp,Both,Hyp02,Both06,134.6358,81.8642,257.3493,121.5507,122.7135,39.6865,NA,NA,NA,NA,104.1,12.9,NA,113.8,14.1,NA,9.7,1.2,558,08252025,2025,02,06,B,63,89.2,397.6,NA,NA,138.91098,258.68902,-118.43832,137.13832,-1.157888089,NA
299,2024_Hyp02_Cont02_B15,Hyp,Ambient,Norm,Ambient,Hyp,Cont,Hyp02,Cont02,397.00518,284.99482,857.29956,436.40044,460.29438,151.40562,NA,NA,NA,NA,318.9,23.1,NA,400.9,27.1,NA,82,4,120,08272025,2025,02,02,B,15,1412.8,3325.3,NA,NA,2234.69922,1090.60078,1377.39966,654.20034,0.474953174,NA
300,2024_Hyp02_Cont02_B16,Hyp,Ambient,Norm,Ambient,Hyp,Cont,Hyp02,Cont02,509.58492,352.61508,944.86158,475.63842,435.27666,123.02334,NA,NA,NA,NA,282.8,21.4,NA,375.1,26.1,NA,92.3,4.7,116,08272025,2025,02,02,B,16,1192,2812.8,NA,NA,1885.0845,927.7155,940.22292,452.07708,0.480819038,NA
301,2024_Hyp02_Cont03_B28,Hyp,Ambient,Norm,Ambient,Hyp,Cont,Hyp02,Cont03,267.6414,119.6586,617.41446,227.68554,349.77306,108.02694,NA,NA,NA,NA,145.3,15.2,NA,250.4,21.9,NA,105.1,6.7,201,08262025,2025,02,03,B,28,633.1,1413.5,NA,NA,1000.12224,413.37776,382.70778,185.69222,0.485206285,NA
302,2024_Hyp02_Cont04_B39,Hyp,Ambient,Norm,Ambient,Hyp,Cont,Hyp02,Cont04,255.13254,131.96746,658.7412,306.7588,403.60866,174.79134,NA,NA,NA,NA,144.5,15.1,NA,317.6,25.4,NA,173.1,10.3,310,08262025,2025,02,04,B,39,726.3,1692.9,NA,NA,1147.69512,545.20488,488.95392,238.44608,0.48766575,NA
303,2024_Hyp02_Cont05_B51,Hyp,Ambient,Norm,Ambient,Hyp,Cont,Hyp02,Cont05,393.04668,253.85332,526.5273,336.9727,133.48062,83.11938,NA,NA,NA,NA,244.1,19.7,NA,313.8,22.6,NA,69.7,2.9,399,08252025,2025,02,05,B,51,1293.9,3366.5,NA,NA,2046.43296,1320.06704,1519.90566,983.09434,0.646812737,NA
304,2024_Hyp02_Cont05_B52,Hyp,Ambient,Norm,Ambient,Hyp,Cont,Hyp02,Cont05,139.54434,137.95566,197.65512,159.14488,58.11078,21.18922,NA,NA,"10.02.24 SKM changed B42 to B52, from error on datasheets and updated phase 1 info",NA,144.1,15.6,Misnoted on datasheet.  Should be B52 as on shell.,153.5,16.4,NA,9.4,0.8,396,08252025,2025,02,05,B,52,852.4,2091.7,NA,NA,1347.36186,744.33814,1149.70674,585.19326,0.508993502,NA
305,2024_Hyp02_Hyp02_B15,Hyp,Ambient,Hyp,Ambient,Hyp,Hyp,Hyp02,Hyp02,184.19622,176.10378,327.17724,191.02276,142.98102,14.91898,NA,NA,NA,NA,198.1,17.4,NA,210,18.1,NA,11.9,0.7,155,08272025,2025,02,02,B,15,329.8,803.7,NA,NA,519.87702,283.82298,192.69978,92.80022,0.481579273,NA
306,2024_Hyp02_Hyp02_B16,Hyp,Ambient,Hyp,Ambient,Hyp,Hyp,Hyp02,Hyp02,539.1945,371.7055,918.4188,458.4812,379.2243,86.7757,NA,NA,NA,NA,383.9,24,NA,411.4,26,NA,27.5,2,154,08272025,2025,02,02,B,16,785.3,1903,NA,NA,1241.11572,661.88428,322.69692,203.40308,0.630322347,NA
307,2024_Hyp02_Hyp03_B27,Hyp,Ambient,Hyp,Ambient,Hyp,Hyp,Hyp02,Hyp03,296.61762,200.98238,470.47494,282.62506,173.85732,81.64268,NA,NA,NA,NA,190.6,19.6,NA,244.5,19.7,NA,53.9,0.1,247,08262025,2025,02,03,B,27,769.7,1973.6,NA,NA,1216.41468,757.18532,745.93974,474.56026,0.636191149,NA
308,2024_Hyp02_Hyp04_B39,Hyp,Ambient,Hyp,Ambient,Hyp,Hyp,Hyp02,Hyp04,419.96448,263.03552,650.50752,339.79248,230.54304,76.75696,NA,NA,NA,NA,257.1,20.6,NA,316.1,22.1,NA,59,1.5,347,08262025,2025,02,04,B,39,834.3,1968.3,NA,NA,1318.70232,649.59768,668.1948,309.8052,0.463645033,NA
309,2024_Hyp02_Hyp04_B40,Hyp,Ambient,Hyp,Ambient,Hyp,Hyp,Hyp02,Hyp04,136.37754,86.72246,265.74132,143.55868,129.36378,56.83622,NA,NA,NA,NA,128.6,14.5,NA,176.1,17.1,NA,47.5,2.6,359,08262025,2025,02,04,B,40,610.5,1432.9,NA,NA,964.3374,468.5626,698.59608,325.00392,0.465224368,NA
310,2024_Hyp02_Hyp06_B64,Hyp,Ambient,Hyp,Ambient,Hyp,Hyp,Hyp02,Hyp06,517.50192,399.29808,810.43092,609.56908,292.929,210.271,NA,NA,NA,NA,329.4,23.5,NA,356.8,26.9,NA,27.4,3.4,529,08252025,2025,02,06,B,64,988.1,2505.2,NA,NA,1562.22924,942.97076,751.79832,333.40168,0.443472233,NA
311,2024_Hyp02_Warm01_B3,Hyp,Ambient,Norm,Warm,Hyp,Warm,Hyp02,Warm01,208.58058,141.61942,409.51404,220.28596,200.93346,78.66654,NA,NA,NA,NA,179.1,19.1,NA,201.4,20.5,NA,22.3,1.4,31,08272025,2025,02,01,B,3,617.4,1436.3,NA,NA,975.26286,461.03714,565.74882,240.75118,0.42554429,NA
312,2024_Hyp02_Warm01_B4,Hyp,Ambient,Norm,Warm,Hyp,Warm,Hyp02,Warm01,205.8888,144.2112,375.94596,243.25404,170.05716,99.04284,NA,NA,NA,NA,160.8,16.9,NA,223.4,19.3,NA,62.6,2.4,45,08272025,2025,02,01,B,4,763.3,1881.5,NA,NA,1206.28092,675.21908,830.33496,431.96504,0.52022986,NA
313,2024_Hyp02_Warm03_B27,Hyp,Ambient,Norm,Warm,Hyp,Warm,Hyp02,Warm03,709.09332,383.60668,1156.40382,508.29618,447.3105,124.6895,NA,NA,NA,NA,382.4,25.8,NA,408.4,27.4,NA,26,1.6,238,08262025,2025,02,03,B,27,1545.2,3482.7,NA,NA,2444.34138,1038.35862,1287.93756,530.06244,0.411559113,NA
314,2024_Hyp02_Warm04_B39,Hyp,Ambient,Norm,Warm,Hyp,Warm,Hyp02,Warm04,203.98872,163.31128,358.21188,223.88812,154.22316,60.57684,NA,NA,NA,NA,181.7,18,NA,246.9,21.1,NA,65.2,3.1,333,08262025,2025,02,04,B,39,502.9,1175.2,NA,NA,793.96356,381.23644,435.75168,157.34832,0.361096301,NA
315,2024_Hyp02_Warm04_B40,Hyp,Ambient,Norm,Warm,Hyp,Warm,Hyp02,Warm04,328.91898,178.98102,455.43264,268.26736,126.51366,89.28634,NA,NA,NA,NA,195.3,17.4,NA,222.7,19.3,NA,27.4,1.9,338,08262025,2025,02,04,B,40,NA,NA,Dead,Dead,NA,NA,#VALUE!,#VALUE!,#VALUE!,Y
316,2024_Hyp02_Warm05_B51,Hyp,Ambient,Norm,Warm,Hyp,Warm,Hyp02,Warm05,334.1442,251.8558,514.81014,339.78986,180.66594,87.93406,NA,NA,NA,NA,246.1,20.4,NA,264.9,20.9,NA,18.8,0.5,431,08252025,2025,02,05,B,51,NA,NA,Dead,Dead,NA,NA,#VALUE!,#VALUE!,#VALUE!,Y
317,2024_Hyp02_Warm06_B63,Hyp,Ambient,Norm,Warm,Hyp,Warm,Hyp02,Warm06,623.74806,532.45194,955.15368,699.34632,331.40562,166.89438,NA,NA,NA,NA,372.9,26.1,NA,449.4,29.8,NA,76.5,3.7,506,08252025,2025,02,06,B,63,1204.1,3624,NA,NA,1904.24364,1719.75636,949.08996,1020.41004,1.075145753,NA
318,2024_Hyp02_Warm06_B64,Hyp,Ambient,Norm,Warm,Hyp,Warm,Hyp02,Warm06,478.55028,357.64972,792.69684,518.00316,314.14656,160.35344,NA,NA,NA,NA,244.5,23.6,NA,261.9,24.2,NA,17.4,0.6,508,08252025,2025,02,06,B,64,855.7,2115.9,NA,NA,1352.58708,763.31292,559.89024,245.30976,0.438139018,NA
319,2024_Hyp03_Both01_B5,Hyp,Ambient,Hyp,Warm,Hyp,Both,Hyp03,Both01,498.97614,306.42386,693.73434,388.76566,194.7582,82.3418,NA,NA,NA,NA,262.4,19.7,NA,343,23.2,NA,80.6,3.5,82,08272025,2025,03,01,B,5,1206.6,2995.8,NA,Pulled off mesh,1908.20214,1087.59786,1214.4678,698.8322,0.575422584,NA
320,2024_Hyp03_Both02_B17,Hyp,Ambient,Hyp,Warm,Hyp,Both,Hyp03,Both02,906.38496,724.11504,1483.85094,946.94906,577.46598,222.83402,NA,NA,NA,NA,598.3,30.6,NA,653.4,31,NA,55.1,0.4,191,08272025,2025,03,02,B,17,1472.2,3821.8,NA,NA,2328.75318,1493.04682,844.90224,546.09776,0.646344316,NA
321,2024_Hyp03_Both02_B18,Hyp,Ambient,Hyp,Warm,Hyp,Both,Hyp03,Both02,567.22068,312.67932,992.52192,384.67808,425.30124,71.99876,NA,NA,NA,NA,216.7,21.7,NA,281.9,22.9,NA,65.2,1.2,186,08272025,2025,03,02,B,18,1078.2,2436.7,NA,NA,1704.89358,731.80642,712.37166,347.12834,0.487285443,NA
322,2024_Hyp03_Both03_B29,Hyp,Ambient,Hyp,Warm,Hyp,Both,Hyp03,Both03,161.39526,81.90474,107.55966,121.24034,-53.8356,39.3356,Y,NA,NA,"1/14/25 SKM Excluded due to negative shell growth, broken shell",152.1,15.4,NA,158,15.6,NA,5.9,0.2,289,08262025,2025,03,03,B,29,NA,NA,Dead,Dead,NA,NA,#VALUE!,#VALUE!,#VALUE!,Y
323,2024_Hyp03_Both05_B53,Hyp,Ambient,Hyp,Warm,Hyp,Both,Hyp03,Both05,174.69582,124.90418,396.21348,231.08652,221.51766,106.18234,NA,NA,NA,NA,116.8,14.9,NA,187.6,19.5,NA,70.8,4.6,476,08252025,2025,03,05,B,53,996.8,2287.1,NA,Pulled cleanly off mesh but was still stuck to it,1576.00482,711.09518,1179.79134,480.00866,0.406858945,NA
324,2024_Hyp03_Both05_B54,Hyp,Ambient,Hyp,Warm,Hyp,Both,Hyp03,Both05,152.36988,108.43012,282.05034,186.44966,129.68046,78.01954,NA,NA,NA,NA,95,14.4,NA,136.8,17,NA,41.8,2.6,477,08252025,2025,03,05,B,54,442.4,1107.3,NA,NA,698.16786,409.13214,416.11752,222.68248,0.535143245,NA
325,2024_Hyp03_Both06_B65,Hyp,Ambient,Hyp,Warm,Hyp,Both,Hyp03,Both06,711.31008,572.98992,1375.2297,1191.4703,663.91962,618.48038,NA,NA,NA,NA,379.3,26.5,NA,513.3,32.6,NA,134,6.1,556,08252025,2025,03,06,B,65,1290.2,3450.5,NA,NA,2040.57438,1409.92562,665.34468,218.45532,0.32833406,NA
326,2024_Hyp03_Both06_B66,Hyp,Ambient,Hyp,Warm,Hyp,Both,Hyp03,Both06,252.5991,132.5009,438.33192,240.76808,185.73282,108.26718,NA,NA,NA,NA,164.6,16.7,NA,203.4,17.9,NA,38.8,1.2,553,08252025,2025,03,06,B,66,411.2,1041.6,NA,NA,648.76578,392.83422,210.43386,152.06614,0.722631519,NA
327,2024_Hyp03_Cont02_B17,Hyp,Ambient,Norm,Ambient,Hyp,Cont,Hyp03,Cont02,476.96688,454.73312,799.98048,567.91952,323.0136,113.1864,NA,NA,NA,NA,386.2,25.1,NA,454.7,26.4,NA,68.5,1.3,100,08272025,2025,03,02,B,17,870.6,2443.8,Dead,"Dead, found while nutrient processing out CBL",1376.17974,1067.62026,576.19926,499.70074,0.867235997,Y
328,2024_Hyp03_Cont03_B29,Hyp,Ambient,Norm,Ambient,Hyp,Cont,Hyp03,Cont03,228.53142,158.06858,463.03296,277.56704,234.50154,119.49846,NA,NA,NA,NA,160.3,16.5,NA,304,23.9,NA,143.7,7.4,198,08262025,2025,03,03,B,29,632,1570.5,NA,NA,998.3805,572.1195,535.34754,294.55246,0.550207927,NA
329,2024_Hyp03_Cont03_B30,Hyp,Ambient,Norm,Ambient,Hyp,Cont,Hyp03,Cont03,192.4299,102.9701,413.15586,242.64414,220.72596,139.67404,NA,NA,NA,NA,136,16.3,NA,215,20.5,NA,79,4.2,217,08262025,2025,03,03,B,30,NA,NA,Dead,Dead,NA,NA,#VALUE!,#VALUE!,#VALUE!,Y
330,2024_Hyp03_Cont04_B41,Hyp,Ambient,Norm,Ambient,Hyp,Cont,Hyp03,Cont04,285.0588,245.5412,389.24652,310.25348,104.18772,64.71228,NA,NA,NA,NA,197.6,17.4,NA,233.2,20.3,NA,35.6,2.9,306,08262025,2025,03,04,B,41,505.4,1478.9,NA,NA,797.92206,680.97794,408.67554,370.72446,0.907136405,NA
331,2024_Hyp03_Cont04_B42,Hyp,Ambient,Norm,Ambient,Hyp,Cont,Hyp03,Cont04,515.91852,361.38148,842.73228,615.46772,326.81376,254.08624,NA,NA,NA,NA,312,22.6,NA,436.9,27.4,NA,124.9,4.8,302,08262025,2025,03,04,B,42,1174.7,3096.5,NA,NA,1857.69168,1238.80832,1014.9594,623.3406,0.614153236,NA
332,2024_Hyp03_Cont06_B65,Hyp,Ambient,Norm,Ambient,Hyp,Cont,Hyp03,Cont06,455.90766,295.49234,833.23188,390.46812,377.32422,94.97578,NA,NA,NA,NA,339.8,23.7,NA,425,28.5,NA,85.2,4.8,493,08252025,2025,03,06,B,65,1076.6,2578.3,NA,NA,1702.36014,875.93986,869.12826,485.47174,0.558573185,NA
333,2024_Hyp03_Hyp01_B5,Hyp,Ambient,Hyp,Ambient,Hyp,Hyp,Hyp03,Hyp01,183.40452,108.69548,387.50478,196.09522,204.10026,87.39974,NA,NA,NA,NA,143.8,16.1,NA,219.3,19.1,NA,75.5,3,50,08272025,2025,03,01,B,5,708.7,1634.6,NA,NA,1119.82728,514.77272,732.3225,318.6775,0.435160056,NA
334,2024_Hyp03_Hyp01_B6,Hyp,Ambient,Hyp,Ambient,Hyp,Hyp,Hyp03,Hyp01,692.46762,490.33238,1205.8059,742.4941,513.33828,252.16172,NA,NA,NA,NA,344,25.2,NA,552.4,31.1,NA,208.4,5.9,68,08272025,2025,03,01,B,6,NA,NA,Dead,Dead,NA,NA,#VALUE!,#VALUE!,#VALUE!,Y
335,2024_Hyp03_Hyp03_B29,Hyp,Ambient,Hyp,Ambient,Hyp,Hyp,Hyp03,Hyp03,206.99718,162.00282,397.79688,231.40312,190.7997,69.4003,NA,NA,NA,NA,201.6,18.5,NA,226.2,20,NA,24.6,1.5,255,08262025,2025,03,03,B,29,660.6,1546.4,NA,NA,1043.66574,502.73426,645.86886,271.33114,0.420102527,NA
336,2024_Hyp03_Hyp03_B30,Hyp,Ambient,Hyp,Ambient,Hyp,Hyp,Hyp03,Hyp03,315.77676,180.52324,497.55108,280.74892,181.77432,100.22568,NA,NA,NA,NA,214.6,20.4,NA,230.8,21.2,NA,16.2,0.8,258,08262025,2025,03,03,B,30,804.6,2006.1,NA,NA,1271.67534,734.42466,774.12426,453.67574,0.586050281,NA
337,2024_Hyp03_Hyp05_B53,Hyp,Ambient,Hyp,Ambient,Hyp,Hyp,Hyp03,Hyp05,367.3956,238.4044,507.84318,314.55682,140.44758,76.15242,NA,NA,NA,NA,189.4,18.8,NA,278.1,22.6,NA,88.7,3.8,436,08252025,2025,03,05,B,53,1407.3,3300,NA,7/27 changed to B53 after rechecking oysters in mesos,2225.99052,1074.00948,1718.14734,759.45266,0.442018354,NA
338,2024_Hyp03_Warm01_B5,Hyp,Ambient,Norm,Warm,Hyp,Warm,Hyp03,Warm01,349.1865,377.9135,549.4866,411.0134,200.3001,33.0999,NA,NA,NA,NA,236.1,21.7,NA,297,23.3,NA,60.9,1.6,35,08272025,2025,03,01,B,5,1491,3784,NA,NA,2358.5211,1425.4789,1809.0345,1014.4655,0.56077731,NA
339,2024_Hyp03_Warm02_B17,Hyp,Ambient,Norm,Warm,Hyp,Warm,Hyp03,Warm02,294.40086,192.59914,591.76338,307.73662,297.36252,115.13748,NA,NA,NA,NA,181.6,18.5,NA,303.5,22.4,NA,121.9,3.9,145,08272025,2025,03,02,B,17,364,909.2,NA,NA,574.0293,335.1707,-17.73408,27.43408,-1.546969451,NA
340,2024_Hyp03_Warm02_B18,Hyp,Ambient,Norm,Warm,Hyp,Warm,Hyp03,Warm02,544.89474,260.00526,952.30356,311.49644,407.40882,51.49118,NA,NA,NA,NA,284.3,20.3,NA,277.6,21.5,NA,-6.7,1.2,137,08272025,2025,03,02,B,18,1034.5,2213.3,NA,NA,1635.699,577.601,683.39544,266.10456,0.389385917,NA
341,2024_Hyp03_Warm04_B41,Hyp,Ambient,Norm,Warm,Hyp,Warm,Hyp03,Warm04,454.00758,251.79242,823.57314,379.22686,369.56556,127.43444,NA,NA,NA,NA,268.4,21.5,NA,299.7,22.5,NA,31.3,1,322,08262025,2025,03,04,B,41,1291.4,2823,NA,NA,2042.47446,780.52554,1218.90132,401.29868,0.329229835,NA
342,2024_Hyp03_Warm05_B53,Hyp,Ambient,Norm,Warm,Hyp,Warm,Hyp03,Warm05,296.9343,145.8657,527.63568,220.46432,230.70138,74.59862,NA,NA,NA,NA,210.2,18.5,NA,250.2,19.7,NA,40,1.2,420,08252025,2025,03,05,B,53,950.3,2148.2,NA,NA,1502.37672,645.82328,974.74104,425.35896,0.436381503,NA
343,2024_Hyp03_Warm05_B54,Hyp,Ambient,Norm,Warm,Hyp,Warm,Hyp03,Warm05,307.38474,172.11526,618.20616,326.39384,310.82142,154.27858,NA,NA,NA,NA,181.8,18.3,NA,332.8,25.7,NA,151,7.4,427,08252025,2025,03,05,B,54,1445.3,3368.8,NA,"Accidentally put these back in the water, wating another 1 hour after patting dry so they aren't out of the water too long",2286.15972,1082.64028,1667.95356,756.24644,0.453397779,NA
344,2024_Hyp04_Both03_B31,Hyp,Ambient,Hyp,Warm,Hyp,Both,Hyp04,Both03,386.3964,234.5036,600.78876,318.31124,214.39236,83.80764,NA,NA,NA,NA,170.4,17,NA,286.5,21.6,NA,116.1,4.6,284,08262025,2025,04,03,B,31,743.1,1789.4,NA,NA,1174.29624,615.10376,573.50748,296.79252,0.517504183,NA
345,2024_Hyp04_Both03_B32,Hyp,Ambient,Hyp,Warm,Hyp,Both,Hyp04,Both03,351.87828,179.92172,385.6047,180.8953,33.72642,0.97358,NA,NA,NA,NA,168.9,17,NA,208.6,18.1,NA,39.7,1.1,277,08262025,2025,04,03,B,32,327.3,775,NA,NA,515.91852,259.08148,130.31382,78.18618,0.599983793,NA
346,2024_Hyp04_Both04_B44,Hyp,Ambient,Hyp,Warm,Hyp,Both,Hyp04,Both04,200.18856,123.21144,305.48466,158.31534,105.2961,35.1039,NA,NA,NA,NA,128.9,14.4,NA,183,16.4,NA,54.1,2,379,08262025,2025,04,04,B,44,326.6,764.1,NA,NA,514.81014,249.28986,209.32548,90.97452,0.434607961,NA
347,2024_Hyp04_Both06_B67,Hyp,Ambient,Hyp,Warm,Hyp,Both,Hyp04,Both06,433.74006,273.15994,669.50832,361.39168,235.76826,88.23174,NA,NA,NA,NA,249.9,20,NA,360,24.1,NA,110.1,4.1,559,08252025,2025,04,06,B,67,1056,2523.1,NA,NA,1669.7421,853.3579,1000.23378,491.96622,0.491851235,NA
348,2024_Hyp04_Both06_B68,Hyp,Ambient,Hyp,Warm,Hyp,Both,Hyp04,Both06,679.00872,336.39128,1003.28904,617.01096,324.28032,280.61968,NA,NA,NA,NA,429.1,27.3,NA,482.2,31.9,NA,53.1,4.6,571,08252025,2025,04,06,B,68,1264.1,3178.1,NA,NA,1999.24764,1178.85236,995.9586,561.8414,0.56412124,NA
349,2024_Hyp04_Cont02_B19,Hyp,Ambient,Norm,Ambient,Hyp,Cont,Hyp04,Cont02,625.96482,486.43518,940.26972,507.83028,314.3049,21.3951,NA,NA,NA,NA,396.5,24.5,NA,377.6,23.9,NA,-18.9,-0.6,101,08272025,2025,04,02,B,19,822.6,2016.9,NA,NA,1300.17654,716.72346,359.90682,208.89318,0.580409063,NA
350,2024_Hyp04_Cont02_B20,Hyp,Ambient,Norm,Ambient,Hyp,Cont,Hyp04,Cont02,614.56434,360.83566,1075.49208,523.80792,460.92774,162.97226,NA,NA,NA,NA,352.2,26.2,NA,407,26.5,NA,54.8,0.3,122,08272025,2025,04,02,B,20,1656.3,4286.2,NA,NA,2620.25712,1665.94288,1544.76504,1142.13496,0.739358369,NA
