Original_order,Date_MMDDYYYY,Year,Phase_1_treat,Phase_1_rep,Phase_2_treat,Phase_2_rep,Tag_color,Tag_num,Sample_Name,Submerged_weight_post,Dry_weight_post,double_single_dead,notes_post,Displacement368.7,Tag,CondRepl,Shell#,Area_post_mm2,Feret_post_mm,AreaNotes_Post,,,,,,,,,,,,,,,,,,,,,,,
109,8122024,2024,Warm,5,Warm,1,G,9,2024_Warm05_Warm01_G9,765.5,1846.4,,,1080.9,G9,Warm1,1,393,26,,,,,,,,,,,,,,,,,,,,,,,,
146,8122024,2024,Both,1,Both,1,O,1,2024_Both01_Both01_O1,343.5,961.3,,,617.8,O1,Both1,5,395.4,25.6,,,,,,,,,,,,,,,,,,,,,,,,
19,8122024,2024,Both,1,Cont,1,O,1,2024_Both01_Cont01_O1,660.1,1694,,,1033.9,O1,Cont1,10,411.9,28.2,,,,,,,,,,,,,,,,,,,,,,,,
64,8122024,2024,Both,1,Hyp,1,O,1,2024_Both01_Hyp01_O1,624.3,1323.6,,,699.3,O1,Hyp1,6,323.7,23.2,,,,,,,,,,,,,,,,,,,,,,,,
128,8122024,2024,Both,1,Warm,1,O,1,2024_Both01_Warm01_O1,119.4,363.2,,,243.8,O1,Warm1,8,155.7,14.9,,,,,,,,,,,,,,,,,,,,,,,,
170,8122024,2024,Both,5,Both,1,O,10,2024_Both05_Both01_O10,195.6,483.6,,,288,O10,Both1,5,172.4,18.2,,,,,,,,,,,,,,,,,,,,,,,,
18,8122024,2024,Both,5,Cont,1,O,10,2024_Both05_Cont01_O10,688.1,1607.7,,,919.6,O10,Cont1,1,422.2,26.7,,,,,,,,,,,,,,,,,,,,,,,,
72,8122024,2024,Both,5,Hyp,1,O,10,2024_Both05_Hyp01_O10,234.3,558.3,,,324,O10,Hyp1,14,177.1,17.4,,,,,,,,,,,,,,,,,,,,,,,,
140,8122024,2024,Both,5,Warm,1,O,10,2024_Both05_Warm01_O10,162.6,386.3,,,223.7,O10,Warm1,19,190.4,17.9,,,,,,,,,,,,,,,,,,,,,,,,
186,8122024,2024,Both,6,Both,1,O,11,2024_Both06_Both01_O11,452.3,1194.6,,,742.3,O11,Both1,24,259.4,20.3,,,,,,,,,,,,,,,,,,,,,,,,
25,8122024,2024,Both,6,Cont,1,O,11,2024_Both06_Cont01_O11,479.3,1182,,,702.7,O11,Cont1,1,366.8,24.9,,,,,,,,,,,,,,,,,,,,,,,,
83,8122024,2024,Both,6,Hyp,1,O,11,2024_Both06_Hyp01_O11,716.3,1708.8,,,992.5,O11,Hyp1,14,389.9,25,,,,,,,,,,,,,,,,,,,,,,,,
144,8122024,2024,Both,6,Warm,1,O,11,2024_Both06_Warm01_O11,426.6,1047.5,,Extra oyster in this mesocosm-- untagged. We checked mesos before the experiment so was this a double??,620.9,O11,Warm1,24,376.7,24.8,,,,,,,,,,,,,,,,,,,,,,,,
175,8122024,2024,Both,6,Both,1,O,12,2024_Both06_Both01_O12,137.6,357.3,,,219.7,O12,Both1,7,131.4,15.3,,,,,,,,,,,,,,,,,,,,,,,,
42,8122024,2024,Both,6,Cont,1,O,12,2024_Both06_Cont01_O12,251.4,572.3,,,320.9,O12,Cont1,17,243.6,20.6,,,,,,,,,,,,,,,,,,,,,,,,
92,8122024,2024,Both,6,Hyp,1,O,12,2024_Both06_Hyp01_O12,184.5,466.9,,,282.4,O12,Hyp1,24,150.6,16.1,,,,,,,,,,,,,,,,,,,,,,,,
131,8122024,2024,Both,6,Warm,1,O,12,2024_Both06_Warm01_O12,203.6,550.7,,,347.1,O12,Warm1,11,239.2,18.9,,,,,,,,,,,,,,,,,,,,,,,,
380,8122024,2024,Both,1,Both,2,O,13,2024_Both01_Both02_O13,460.7,1100.5,,,639.8,O13,Both2,19,363.4,26.3,,,,,,,,,,,,,,,,,,,,,,,,
222,8122024,2024,Both,1,Cont,2,O,13,2024_Both01_Cont02_O13,722.3,1613.8,,,891.5,O13,Cont2,7,440.8,26.8,,,,,,,,,,,,,,,,,,,,,,,,
320,8122024,2024,Both,1,Hyp,2,O,13,2024_Both01_Hyp02_O13,390.1,952.3,,,562.2,O13,Hyp2,4,326.9,23.1,,,,,,,,,,,,,,,,,,,,,,,,
273,8122024,2024,Both,1,Warm,2,O,13,2024_Both01_Warm02_O13,590,1469.6,,,879.6,O13,Warm2,9,449,25.9,,,,,,,,,,,,,,,,,,,,,,,,
373,8122024,2024,Both,1,Both,2,O,14,2024_Both01_Both02_O14,415.4,1022.3,,,606.9,O14,Both2,13,313.8,23.2,,,,,,,,,,,,,,,,,,,,,,,,
229,8122024,2024,Both,1,Cont,2,O,14,2024_Both01_Cont02_O14,1138.2,3017.5,,,1879.3,O14,Cont2,10,597.3,33.9,,,,,,,,,,,,,,,,,,,,,,,,
316,8122024,2024,Both,1,Hyp,2,O,14,2024_Both01_Hyp02_O14,590.9,1332.9,,,742,O14,Hyp2,7,355.4,26.2,,,,,,,,,,,,,,,,,,,,,,,,
272,8122024,2024,Both,1,Warm,2,O,14,2024_Both01_Warm02_O14,414.7,1000.1,,,585.4,O14,Warm2,7,301.5,21.2,,,,,,,,,,,,,,,,,,,,,,,,
374,8122024,2024,Both,2,Both,2,O,15,2024_Both02_Both02_O15,458.6,1160.5,,,701.9,O15,Both2,14,367.9,25.2,,,,,,,,,,,,,,,,,,,,,,,,
208,8122024,2024,Both,2,Cont,2,O,15,2024_Both02_Cont02_O15,422.5,966.8,,,544.3,O15,Cont2,8,263.4,20.6,,,,,,,,,,,,,,,,,,,,,,,,
271,8122024,2024,Both,2,Warm,2,O,15,2024_Both02_Warm02_O15,291.7,634.6,,,342.9,O15,Warm2,5,191.2,16.6,,,,,,,,,,,,,,,,,,,,,,,,
372,8122024,2024,Both,2,Both,2,O,16,2024_Both02_Both02_O16,513.8,1346.3,,,832.5,O16,Both2,12,368.2,24.4,,,,,,,,,,,,,,,,,,,,,,,,
200,8122024,2024,Both,2,Cont,2,O,16,2024_Both02_Cont02_O16,1192.3,2584,,,1391.7,O16,Cont2,1,568.8,31.8,,,,,,,,,,,,,,,,,,,,,,,,
305,8122024,2024,Both,2,Hyp,2,O,16,2024_Both02_Hyp02_O16,404.1,1094,,,689.9,O16,Hyp2,8,324.8,23.5,,,,,,,,,,,,,,,,,,,,,,,,
284,8122024,2024,Both,2,Warm,2,O,16,2024_Both02_Warm02_O16,409.4,926,,,516.6,O16,Warm2,19,247.6,20.7,,,,,,,,,,,,,,,,,,,,,,,,
340,8122024,2024,Both,3,Both,2,O,17,2024_Both03_Both02_O17,415.9,1029.6,,,613.7,O17,Both2,3,265.3,23.7,,,,,,,,,,,,,,,,,,,,,,,,
221,8122024,2024,Both,3,Cont,2,O,17,2024_Both03_Cont02_O17,931.4,2124,,,1192.6,O17,Cont2,3,536.9,30.5,,,,,,,,,,,,,,,,,,,,,,,,
319,8122024,2024,Both,3,Hyp,2,O,17,2024_Both03_Hyp02_O17,1086.4,2634.6,,,1548.2,O17,Hyp2,1,494.5,27.2,,,,,,,,,,,,,,,,,,,,,,,,
242,8122024,2024,Both,3,Warm,2,O,17,2024_Both03_Warm02_O17,629.8,1482.5,,,852.7,O17,Warm2,5,409.8,26.2,,,,,,,,,,,,,,,,,,,,,,,,
358,8122024,2024,Both,3,Both,2,O,18,2024_Both03_Both02_O18,273.7,683.1,,,409.4,O18,Both2,15,277,22,,,,,,,,,,,,,,,,,,,,,,,,
236,8122024,2024,Both,3,Cont,2,O,18,2024_Both03_Cont02_O18,1099.8,2501.9,,,1402.1,O18,Cont2,17,643.1,37.1,,,,,,,,,,,,,,,,,,,,,,,,
310,8122024,2024,Both,3,Hyp,2,O,18,2024_Both03_Hyp02_O18,421.9,1165.4,,,743.5,O18,Hyp2,10,375,27.6,,,,,,,,,,,,,,,,,,,,,,,,
258,8122024,2024,Both,3,Warm,2,O,18,2024_Both03_Warm02_O18,226.6,603.5,,,376.9,O18,Warm2,15,195.8,19.2,,,,,,,,,,,,,,,,,,,,,,,,
344,8122024,2024,Both,4,Both,2,O,19,2024_Both04_Both02_O19,485.6,1255.5,,,769.9,O19,Both2,1,339.7,23.6,,,,,,,,,,,,,,,,,,,,,,,,
206,8122024,2024,Both,4,Cont,2,O,19,2024_Both04_Cont02_O19,999.1,2281.7,,,1282.6,O19,Cont2,7,547.9,34,,,,,,,,,,,,,,,,,,,,,,,,
241,8122024,2024,Both,4,Warm,2,O,19,2024_Both04_Warm02_O19,231.5,563.9,,,332.4,O19,Warm2,7,194,17.2,,,,,,,,,,,,,,,,,,,,,,,,
156,8122024,2024,Both,1,Both,1,O,2,2024_Both01_Both01_O2,388.8,907.1,,,518.3,O2,Both1,9,282.4,21.9,,,,,,,,,,,,,,,,,,,,,,,,
41,8122024,2024,Both,1,Cont,1,O,2,2024_Both01_Cont01_O2,284.9,676.6,,,391.7,O2,Cont1,22,237.6,19.3,,,,,,,,,,,,,,,,,,,,,,,,
56,8122024,2024,Both,1,Hyp,1,O,2,2024_Both01_Hyp01_O2,214.5,532.7,,,318.2,O2,Hyp1,7,190.6,19.9,,,,,,,,,,,,,,,,,,,,,,,,
112,8122024,2024,Both,1,Warm,1,O,2,2024_Both01_Warm01_O2,165.5,457.8,,,292.3,O2,Warm1,8,172.9,16,,,,,,,,,,,,,,,,,,,,,,,,
352,8122024,2024,Both,4,Both,2,O,20,2024_Both04_Both02_O20,364,778.8,,,414.8,O20,Both2,6,177.5,16.9,,,,,,,,,,,,,,,,,,,,,,,,
218,8122024,2024,Both,4,Cont,2,O,20,2024_Both04_Cont02_O20,559.3,1309.6,,,750.3,O20,Cont2,5,302.9,22.4,,,,,,,,,,,,,,,,,,,,,,,,
324,8122024,2024,Both,4,Hyp,2,O,20,2024_Both04_Hyp02_O20,345.7,839,,,493.3,O20,Hyp2,16,293.5,24.5,,,,,,,,,,,,,,,,,,,,,,,,
260,8122024,2024,Both,4,Warm,2,O,20,2024_Both04_Warm02_O20,429.8,943.7,,,513.9,O20,Warm2,13,280.7,20.9,,,,,,,,,,,,,,,,,,,,,,,,
345,8122024,2024,Both,5,Both,2,O,21,2024_Both05_Both02_O21,608.8,1516.5,,,907.7,O21,Both2,1,489.2,29.6,,,,,,,,,,,,,,,,,,,,,,,,
212,8122024,2024,Both,5,Cont,2,O,21,2024_Both05_Cont02_O21,153.4,384.9,,,231.5,O21,Cont2,16,173.8,18.2,,,,,,,,,,,,,,,,,,,,,,,,
290,8122024,2024,Both,5,Hyp,2,O,21,2024_Both05_Hyp02_O21,767.7,1918.9,,,1151.2,O21,Hyp2,1,474,29.5,,,,,,,,,,,,,,,,,,,,,,,,
282,8122024,2024,Both,5,Warm,2,O,21,2024_Both05_Warm02_O21,402.3,914.1,,,511.8,O21,Warm2,22,256.1,21,,,,,,,,,,,,,,,,,,,,,,,,
365,8122024,2024,Both,5,Both,2,O,22,2024_Both05_Both02_O22,413.9,959.8,,,545.9,O22,Both2,5,267.3,23,,,,,,,,,,,,,,,,,,,,,,,,
237,8122024,2024,Both,5,Cont,2,O,22,2024_Both05_Cont02_O22,407.8,989.4,,,581.6,O22,Cont2,21,342.1,23.3,,,,,,,,,,,,,,,,,,,,,,,,
311,8122024,2024,Both,5,Hyp,2,O,22,2024_Both05_Hyp02_O22,406.9,996.7,,,589.8,O22,Hyp2,14,348.9,24.9,,,,,,,,,,,,,,,,,,,,,,,,
249,8122024,2024,Both,5,Warm,2,O,22,2024_Both05_Warm02_O22,755.7,1814.7,,,1059,O22,Warm2,8,503.8,32.1,,,,,,,,,,,,,,,,,,,,,,,,
213,8122024,2024,Both,6,Cont,2,O,23,2024_Both06_Cont02_O23,282.5,648.5,,,366,O23,Cont2,11,185.4,18.6,,,,,,,,,,,,,,,,,,,,,,,,
266,8122024,2024,Both,6,Warm,2,O,23,2024_Both06_Warm02_O23,199.6,551.8,,,352.2,O23,Warm2,4,220.8,19.4,,,,,,,,,,,,,,,,,,,,,,,,
364,8122024,2024,Both,6,Both,2,O,23,2024_Both06_Both02_O23,1049.7,2479.4,,,1429.7,O23,Both2,1,524.2,27.9,,,,,,,,,,,,,,,,,,,,,,,,
349,8122024,2024,Both,6,Both,2,O,24,2024_Both06_Both02_O24,440.2,1025.5,,,585.3,O24,Both2,5,289.5,23.1,,,,,,,,,,,,,,,,,,,,,,,,
199,8122024,2024,Both,6,Cont,2,O,24,2024_Both06_Cont02_O24,857.3,2074.4,,,1217.1,O24,Cont2,2,485.9,27.3,,,,,,,,,,,,,,,,,,,,,,,,
309,8122024,2024,Both,6,Hyp,2,O,24,2024_Both06_Hyp02_O24,407.2,900.9,,,493.7,O24,Hyp2,12,276.4,21.2,,,,,,,,,,,,,,,,,,,,,,,,
259,8122024,2024,Both,6,Warm,2,O,24,2024_Both06_Warm02_O24,940.6,1861.3,,,920.7,O24,Warm2,11,484.5,28.2,,,,,,,,,,,,,,,,,,,,,,,,
547,8122024,2024,Both,1,Both,3,O,25,2024_Both01_Both03_O25,123.8,305.4,,,181.6,O25,Both3,16,110.2,13.3,,,,,,,,,,,,,,,,,,,,,,,,
402,8122024,2024,Both,1,Cont,3,O,25,2024_Both01_Cont03_O25,362,967.5,,,605.5,O25,Cont3,15,307.2,25.1,,,,,,,,,,,,,,,,,,,,,,,,
508,8122024,2024,Both,1,Hyp,3,O,25,2024_Both01_Hyp03_O25,317.4,775.1,,,457.7,O25,Hyp3,4,235.7,19.5,,,,,,,,,,,,,,,,,,,,,,,,
474,8122024,2024,Both,1,Warm,3,O,25,2024_Both01_Warm03_O25,299.2,729.5,,,430.3,O25,Warm3,23,181.6,19.4,,,,,,,,,,,,,,,,,,,,,,,,
565,8122024,2024,Both,1,Both,3,O,26,2024_Both01_Both03_O26,292.3,660.7,,,368.4,O26,Both3,14,234.2,20.7,,,,,,,,,,,,,,,,,,,,,,,,
389,8122024,2024,Both,1,Cont,3,O,26,2024_Both01_Cont03_O26,772.1,1874.9,,double,1102.8,O26,Cont3,9,426,28.4,,,,,,,,,,,,,,,,,,,,,,,,
513,8122024,2024,Both,1,Hyp,3,O,26,2024_Both01_Hyp03_O26,198.4,473.5,,,275.1,O26,Hyp3,11,157.2,17.2,,,,,,,,,,,,,,,,,,,,,,,,
549,8122024,2024,Both,2,Both,3,O,27,2024_Both02_Both03_O27,186.8,435.9,,,249.1,O27,Both3,12,163.8,17.7,,,,,,,,,,,,,,,,,,,,,,,,
405,8122024,2024,Both,2,Cont,3,O,27,2024_Both02_Cont03_O27,420.8,1047.2,,,626.4,O27,Cont3,11,282.8,20.5,,,,,,,,,,,,,,,,,,,,,,,,
511,8122024,2024,Both,2,Hyp,3,O,27,2024_Both02_Hyp03_O27,62.7,175.6,,,112.9,O27,Hyp3,7,96.9,12,,,,,,,,,,,,,,,,,,,,,,,,
450,8122024,2024,Both,2,Warm,3,O,27,2024_Both02_Warm03_O27,267.7,803.6,,,535.9,O27,Warm3,13,316.7,25.7,,,,,,,,,,,,,,,,,,,,,,,,
560,8122024,2024,Both,2,Both,3,O,28,2024_Both02_Both03_O28,222.7,561.1,,,338.4,O28,Both3,8,167.3,15.7,,,,,,,,,,,,,,,,,,,,,,,,
409,8122024,2024,Both,2,Cont,3,O,28,2024_Both02_Cont03_O28,288.8,692.7,,,403.9,O28,Cont3,2,280.1,22.6,,,,,,,,,,,,,,,,,,,,,,,,
506,8122024,2024,Both,2,Hyp,3,O,28,2024_Both02_Hyp03_O28,500,1224.6,,,724.6,O28,Hyp3,3,375.2,23,,,,,,,,,,,,,,,,,,,O29,Cont3,8,326.1,25,
473,8122024,2024,Both,2,Warm,3,O,28,2024_Both02_Warm03_O28,283.6,714.5,,,430.9,O28,Warm3,19,283.5,20.5,,,,,,,,,,,,,,,,,,,O29,Hyp1,6,466.3,28.9,
558,8122024,2024,Both,3,Both,3,O,29,2024_Both03_Both03_O29,599.5,1568.4,,,968.9,O29,Both3,5,389,23.9,,,,,,,,,,,,,,,,,,,,,,,,
454,8122024,2024,Both,3,Warm,3,O,29,2024_Both03_Warm03_O29,288.3,726.5,,,438.2,O29,Warm3,16,166.6,19.6,,,,,,,,,,,,,,,,,,,,,,,,
148,8122024,2024,Both,2,Both,1,O,3,2024_Both02_Both01_O3,140.1,322.1,,,182,O3,Both1,7,121.8,14,,,,,,,,,,,,,,,,,,,,,,,,
38,8122024,2024,Both,2,Cont,1,O,3,2024_Both02_Cont01_O3,61.4,229.8,,,168.4,O3,Cont1,16,76.8,12.8,,,,,,,,,,,,,,,,,,,,,,,,
63,8122024,2024,Both,2,Hyp,1,O,3,2024_Both02_Hyp01_O3,242.3,550,,,307.7,O3,Hyp1,8,144.3,18.1,,,,,,,,,,,,,,,,,,,,,,,,
107,8122024,2024,Both,2,Warm,1,O,3,2024_Both02_Warm01_O3,221,523.8,,,302.8,O3,Warm1,11,193.9,17.2,,,,,,,,,,,,,,,,,,,,,,,,
554,8122024,2024,Both,3,Both,3,O,30,2024_Both03_Both03_O30,174.5,461.1,,,286.6,O30,Both3,2,236,19.7,,,,,,,,,,,,,,,,,,,,,,,,
391,8122024,2024,Both,3,Cont,3,O,30,2024_Both03_Cont03_O30,449.8,1190,,,740.2,O30,Cont3,7,369.2,27.1,,,,,,,,,,,,,,,,,,,,,,,,
500,8122024,2024,Both,3,Hyp,3,O,30,2024_Both03_Hyp03_O30,660.5,1909.3,,,1248.8,O30,Hyp3,9,554.5,32.1,,,,,,,,,,,,,,,,,,,,,,,,
472,8122024,2024,Both,3,Warm,3,O,30,2024_Both03_Warm03_O30,625.1,1578.2,,,953.1,O30,Warm3,11,428.4,27.1,,,,,,,,,,,,,,,,,,,,,,,,
539,8122024,2024,Both,4,Both,3,O,31,2024_Both04_Both03_O31,177.4,427.9,,,250.5,O31,Both3,3,145,15,,,,,,,,,,,,,,,,,,,,,,,,
422,8122024,2024,Both,4,Cont,3,O,31,2024_Both04_Cont03_O31,843.5,1759.7,,,916.2,O31,Cont3,15,427.5,26.6,,,,,,,,,,,,,,,,,,,,,,,,
518,8122024,2024,Both,4,Hyp,3,O,31,2024_Both04_Hyp03_O31,278.4,651.8,,,373.4,O31,Hyp3,14,194.8,17.1,,,,,,,,,,,,,,,,,,,,,,,,
476,8122024,2024,Both,4,Warm,3,O,31,2024_Both04_Warm03_O31,323,772.8,,,449.8,O31,Warm3,20,271.8,21.1,,,,,,,,,,,,,,,,,,,,,,,,
529,8122024,2024,Both,4,Both,3,O,32,2024_Both04_Both03_O32,319.7,744.3,,,424.6,O32,Both3,3,211.5,19,,,,,,,,,,,,,,,,,,,,,,,,
492,8122024,2024,Both,4,Hyp,3,O,32,2024_Both04_Hyp03_O32,197.1,590.1,,,393,O32,Hyp3,2,200.1,19.4,,,,,,,,,,,,,,,,,,,,,,,,
469,8122024,2024,Both,4,Warm,3,O,32,2024_Both04_Warm03_O32,303.2,798.7,,,495.5,O32,Warm3,12,305.1,21.9,,,,,,,,,,,,,,,,,,,,,,,,
571,8122024,2024,Both,5,Both,3,O,33,2024_Both05_Both03_O33,326.9,839.9,,,513,O33,Both3,17,321.1,22.6,,,,,,,,,,,,,,,,,,,,,,,,
423,8122024,2024,Both,5,Cont,3,O,33,2024_Both05_Cont03_O33,752.1,1641.4,,,889.3,O33,Cont3,16,355.7,24.5,,,,,,,,,,,,,,,,,,,,,,,,
526,8122024,2024,Both,5,Hyp,3,O,33,2024_Both05_Hyp03_O33,302.5,745.1,,,442.6,O33,Hyp3,23,242.8,20.1,,,,,,,,,,,,,,,,,,,,,,,,
440,8122024,2024,Both,5,Warm,3,O,33,2024_Both05_Warm03_O33,234.4,540.9,,,306.5,O33,Warm3,8,208.2,18.1,,,,,,,,,,,,,,,,,,,,,,,,
563,8122024,2024,Both,5,Both,3,O,34,2024_Both05_Both03_O34,375.8,846.8,,,471,O34,Both3,11,287,21.7,,,,,,,,,,,,,,,,,,,,,,,,
419,8122024,2024,Both,5,Cont,3,O,34,2024_Both05_Cont03_O34,439.9,1073.9,,,634,O34,Cont3,10,368.5,25.7,,,,,,,,,,,,,,,,,,,,,,,,
501,8122024,2024,Both,5,Hyp,3,O,34,2024_Both05_Hyp03_O34,203.6,496.8,,,293.2,O34,Hyp3,14,208.6,20.1,,,,,,,,,,,,,,,,,,,,,,,,
451,8122024,2024,Both,5,Warm,3,O,34,2024_Both05_Warm03_O34,251.1,563.5,,,312.4,O34,Warm3,16,155.6,17.7,,,,,,,,,,,,,,,,,,,,,,,,
552,8122024,2024,Both,6,Both,3,O,35,2024_Both06_Both03_O35,110.2,277.4,,,167.2,O35,Both3,15,152.9,15.7,,,,,,,,,,,,,,,,,,,,,,,,
400,8122024,2024,Both,6,Cont,3,O,35,2024_Both06_Cont03_O35,892.9,2079.1,,,1186.2,O35,Cont3,3,618.5,34.4,,,,,,,,,,,,,,,,,,,,,,,,
434,8122024,2024,Both,6,Warm,3,O,35,2024_Both06_Warm03_O35,337.1,898.6,,,561.5,O35,Warm3,3,290.6,21.6,,,,,,,,,,,,,,,,,,,O35,Hyp1,5,209.4,18.8,
535,8122024,2024,Both,6,Both,3,O,36,2024_Both06_Both03_O36,325.2,770.5,,,445.3,O36,Both3,2,208.1,18.5,,,,,,,,,,,,,,,,,,,,,,,,
429,8122024,2024,Both,6,Cont,3,O,36,2024_Both06_Cont03_O36,290.9,756.1,,,465.2,O36,Cont3,20,231.9,20.1,,,,,,,,,,,,,,,,,,,,,,,,
503,8122024,2024,Both,6,Hyp,3,O,36,2024_Both06_Hyp03_O36,193.2,423.6,,,230.4,O36,Hyp3,10,145.3,15.4,,,,,,,,,,,,,,,,,,,,,,,,
452,8122024,2024,Both,6,Warm,3,O,36,2024_Both06_Warm03_O36,159.1,373.2,,,214.1,O36,Warm3,15,131.6,16.1,,,,,,,,,,,,,,,,,,,,,,,,
723,8122024,2024,Both,1,Both,4,O,37,2024_Both01_Both04_O37,666.5,1826.6,,,1160.1,O37,Both4,3,488,29.1,,,,,,,,,,,,,,,,,,,,,,,,
594,8122024,2024,Both,1,Cont,4,O,37,2024_Both01_Cont04_O37,325.1,765,,,439.9,O37,Cont4,13,267.4,20.7,,,,,,,,,,,,,,,,,,,,,,,,
694,8122024,2024,Both,1,Hyp,4,O,37,2024_Both01_Hyp04_O37,268.7,633.3,,,364.6,O37,Hyp4,10,214.6,18.6,,,,,,,,,,,,,,,,,,,,,,,,
627,8122024,2024,Both,1,Warm,4,O,37,2024_Both01_Warm04_O37,382.8,685.6,,,302.8,O37,Warm4,3,246.3,21.9,,,,,,,,,,,,,,,,,,,,,,,,
738,8122024,2024,Both,1,Both,4,O,38,2024_Both01_Both04_O38,117,278.1,,,161.1,O38,Both4,16,119,15,,,,,,,,,,,,,,,,,,,,,,,,
620,8122024,2024,Both,1,Cont,4,O,38,2024_Both01_Cont04_O38,379.7,964.4,,,584.7,O38,Cont4,20,262.5,21.5,,,,,,,,,,,,,,,,,,,,,,,,
709,8122024,2024,Both,1,Hyp,4,O,38,2024_Both01_Hyp04_O38,237.4,601,,,363.6,O38,Hyp4,13,214.2,18.4,,,,,,,,,,,,,,,,,,,,,,,,
648,8122024,2024,Both,1,Warm,4,O,38,2024_Both01_Warm04_O38,329.8,742.3,,,412.5,O38,Warm4,14,225.5,18.9,,,,,,,,,,,,,,,,,,,,,,,,
759,8122024,2024,Both,2,Both,4,O,39,2024_Both02_Both04_O39,85.5,222.6,,,137.1,O39,Both4,16,97.8,12.8,,,,,,,,,,,,,,,,,,,,,,,,
597,8122024,2024,Both,2,Cont,4,O,39,2024_Both02_Cont04_O39,436.4,1050.1,,,613.7,O39,Cont4,9,328.8,25.1,,,,,,,,,,,,,,,,,,,,,,,,
699,8122024,2024,Both,2,Hyp,4,O,39,2024_Both02_Hyp04_O39,555.3,1188.2,,,632.9,O39,Hyp4,3,300.2,22.5,,,,,,,,,,,,,,,,,,,,,,,,
662,8122024,2024,Both,2,Warm,4,O,39,2024_Both02_Warm04_O39,828.8,1966,,,1137.2,O39,Warm4,9,477.3,29.1,,,,,,,,,,,,,,,,,,,,,,,,
167,8122024,2024,Both,2,Both,1,O,4,2024_Both02_Both01_O4,292.4,734.3,,,441.9,O4,Both1,11,277,20.6,,,,,,,,,,,,,,,,,,,,,,,,
27,8122024,2024,Both,2,Cont,1,O,4,2024_Both02_Cont01_O4,211.3,495.2,,,283.9,O4,Cont1,8,136.6,15.3,,,,,,,,,,,,,,,,,,,,,,,,
93,8122024,2024,Both,2,Hyp,1,O,4,2024_Both02_Hyp01_O4,535.4,1337.5,,,802.1,O4,Hyp1,17,387.9,26.2,,,,,,,,,,,,,,,,,,,,,,,,
100,8122024,2024,Both,2,Warm,1,O,4,2024_Both02_Warm01_O4,355.7,958.6,,,602.9,O4,Warm1,7,237.9,23,,,,,,,,,,,,,,,,,,,,,,,,
740,8122024,2024,Both,2,Both,4,O,40,2024_Both02_Both04_O40,468.3,1070.2,,,601.9,O40,Both4,10,351.4,24.7,,,,,,,,,,,,,,,,,,,,,,,,
578,8122024,2024,Both,2,Cont,4,O,40,2024_Both02_Cont04_O40,198.5,454.6,,,256.1,O40,Cont4,2,163.4,17.3,,,,,,,,,,,,,,,,,,,,,,,,
696,8122024,2024,Both,2,Hyp,4,O,40,2024_Both02_Hyp04_O40,321.2,736.6,,,415.4,O40,Hyp4,9,228.3,20.5,,,,,,,,,,,,,,,,,,,,,,,,
642,8122024,2024,Both,2,Warm,4,O,40,2024_Both02_Warm04_O40,184.9,449.6,,,264.7,O40,Warm4,16,166.3,16.6,,,,,,,,,,,,,,,,,,,,,,,,
725,8122024,2024,Both,3,Both,4,O,41,2024_Both03_Both04_O41,219.2,555.8,,,336.6,O41,Both4,5,240.8,20.1,,,,,,,,,,,,,,,,,,,,,,,,
613,8122024,2024,Both,3,Cont,4,O,41,2024_Both03_Cont04_O41,136.1,336.1,,,200,O41,Cont4,16,138.3,15,,,,,,,,,,,,,,,,,,,,,,,,
676,8122024,2024,Both,3,Hyp,4,O,41,2024_Both03_Hyp04_O41,227.5,700.5,,,473,O41,Hyp4,4,224.2,19,,,,,,,,,,,,,,,,,,,,,,,,
632,8122024,2024,Both,3,Warm,4,O,41,2024_Both03_Warm04_O41,336.2,894,,,557.8,O41,Warm4,8,198.8,18.9,,,,,,,,,,,,,,,,,,,,,,,,
732,8122024,2024,Both,3,Both,4,O,42,2024_Both03_Both04_O42,144.6,346.3,,,201.7,O42,Both4,4,135.3,16,,,,,,,,,,,,,,,,,,,,,,,,
616,8122024,2024,Both,3,Cont,4,O,42,2024_Both03_Cont04_O42,371.1,854.5,,,483.4,O42,Cont4,15,329.1,24.3,,,,,,,,,,,,,,,,,,,,,,,,
685,8122024,2024,Both,3,Hyp,4,O,42,2024_Both03_Hyp04_O42,122.6,333.2,,,210.6,O42,Hyp4,6,128,14,,,,,,,,,,,,,,,,,,,,,,,,
647,8122024,2024,Both,3,Warm,4,O,42,2024_Both03_Warm04_O42,341.6,854.5,,,512.9,O42,Warm4,15,245.8,24,,,,,,,,,,,,,,,,,,,,,,,,
760,8122024,2024,Both,4,Both,4,O,43,2024_Both04_Both04_O43,406.8,930,,,523.2,O43,Both4,15,276.6,21.6,,,,,,,,,,,,,,,,,,,,,,,,
607,8122024,2024,Both,4,Cont,4,O,43,2024_Both04_Cont04_O43,409.2,981.1,,,571.9,O43,Cont4,7,362.9,25,,,,,,,,,,,,,,,,,,,,,,,,
711,8122024,2024,Both,4,Hyp,4,O,43,2024_Both04_Hyp04_O43,202.7,566.4,,,363.7,O43,Hyp4,14,212.3,18.6,,,,,,,,,,,,,,,,,,,,,,,,
659,8122024,2024,Both,4,Warm,4,O,43,2024_Both04_Warm04_O43,495.5,1148.9,,,653.4,O43,Warm4,15,308.9,23.3,,,,,,,,,,,,,,,,,,,,,,,,
